dimension,value_1,value_2,pval_res,pval_bonf,significant_005,significant_bonf
doc_name,Liberal_Positive_doc9,REP_TRUE_doc1,0.663568178451226,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc9,DEM_TRUE_doc10,0.8716699402398118,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc9,DEM_TRUE_doc5,0.744079766428325,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc9,REP_TRUE_doc8,1.0,6.41025641025641e-05,no,no
doc_name,Liberal_Positive_doc9,REP_TRUE_doc3,0.7821855420228795,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,REP_TRUE_doc2,0.49982555399083506,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,REP_TRUE_doc1,0.8752290059772978,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,DEM_TRUE_doc10,0.9684560886028821,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,DEM_TRUE_doc5,0.9364106824472963,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,REP_TRUE_doc8,0.8455041468744459,6.41025641025641e-05,no,no
doc_name,Labor_Positive_doc2,REP_TRUE_doc3,1.0,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc2,REP_TRUE_doc1,0.4097375735484188,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc2,DEM_TRUE_doc10,0.547238201666064,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc2,DEM_TRUE_doc5,0.4934865326201163,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc2,REP_TRUE_doc8,0.7245092428352361,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc2,REP_TRUE_doc3,0.45410885982573024,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc1,DEM_TRUE_doc10,0.8143139749268714,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc1,DEM_TRUE_doc5,0.9372698354248384,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc1,REP_TRUE_doc8,0.7267219096725763,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc1,REP_TRUE_doc3,0.9065175653628045,6.41025641025641e-05,no,no
doc_name,DEM_TRUE_doc10,DEM_TRUE_doc5,0.9361701746480215,6.41025641025641e-05,no,no
doc_name,DEM_TRUE_doc10,REP_TRUE_doc8,0.9069275892381679,6.41025641025641e-05,no,no
doc_name,DEM_TRUE_doc10,REP_TRUE_doc3,0.9063671166490899,6.41025641025641e-05,no,no
doc_name,DEM_TRUE_doc5,REP_TRUE_doc8,0.8453820595936505,6.41025641025641e-05,no,no
doc_name,DEM_TRUE_doc5,REP_TRUE_doc3,1.0,6.41025641025641e-05,no,no
doc_name,REP_TRUE_doc8,REP_TRUE_doc3,0.7844169407490384,6.41025641025641e-05,no,no
doc_date,2012.0,2013.0,0.12274247801273536,0.002380952380952381,no,no
doc_date,2012.0,2014.0,0.8960642837278952,0.002380952380952381,no,no
doc_date,2012.0,2010.0,0.05152884851945616,0.002380952380952381,no,no
doc_date,2012.0,2007.0,0.05165010815444509,0.002380952380952381,no,no
doc_date,2012.0,2011.0,0.07721509248197114,0.002380952380952381,no,no
doc_date,2012.0,2008.0,0.7450765526426462,0.002380952380952381,no,no
doc_date,2013.0,2014.0,0.09218617749081631,0.002380952380952381,no,no
doc_date,2013.0,2010.0,0.23395789384701127,0.002380952380952381,no,no
doc_date,2013.0,2007.0,0.07294854500644951,0.002380952380952381,no,no
doc_date,2013.0,2011.0,0.5267400524086774,0.002380952380952381,no,no
doc_date,2013.0,2008.0,0.6728618699817841,0.002380952380952381,no,no
doc_date,2014.0,2010.0,0.028897282295349696,0.002380952380952381,yes,no
doc_date,2014.0,2007.0,0.02499031134935544,0.002380952380952381,yes,no
doc_date,2014.0,2011.0,0.06093708244184511,0.002380952380952381,no,no
doc_date,2014.0,2008.0,0.7592997639608884,0.002380952380952381,no,no
doc_date,2010.0,2007.0,0.2910412245298063,0.002380952380952381,no,no
doc_date,2010.0,2011.0,0.5441312179312643,0.002380952380952381,no,no
doc_date,2010.0,2008.0,0.31203142004380313,0.002380952380952381,no,no
doc_date,2007.0,2011.0,0.10027684650359313,0.002380952380952381,no,no
doc_date,2007.0,2008.0,0.09459929099898512,0.002380952380952381,no,no
doc_date,2011.0,2008.0,0.49710658960260456,0.002380952380952381,no,no
doc_source,politifact,abc,0.7176849171543966,0.05,no,no
doc_accesses,1.0,2.0,0.15609886515773283,0.016666666666666666,no,no
doc_accesses,1.0,3.0,0.10760358635526943,0.016666666666666666,no,no
doc_accesses,2.0,3.0,0.14043641459204695,0.016666666666666666,no,no
query_amount,1.0,4.0,0.1292520840364625,0.001388888888888889,no,no
query_amount,1.0,8.0,0.04256965333845397,0.001388888888888889,yes,no
query_amount,1.0,3.0,0.04300661214045534,0.001388888888888889,yes,no
query_amount,1.0,5.0,0.7267878279840172,0.001388888888888889,no,no
query_amount,1.0,7.0,0.10305637090781174,0.001388888888888889,no,no
query_amount,1.0,11.0,0.5437724355666931,0.001388888888888889,no,no
query_amount,1.0,2.0,0.5482139249750466,0.001388888888888889,no,no
query_amount,1.0,6.0,0.14414941532695563,0.001388888888888889,no,no
query_amount,4.0,8.0,0.15264056182575256,0.001388888888888889,no,no
query_amount,4.0,3.0,0.8858197722865736,0.001388888888888889,no,no
query_amount,4.0,5.0,0.549231530717903,0.001388888888888889,no,no
query_amount,4.0,7.0,0.2646162170835886,0.001388888888888889,no,no
query_amount,4.0,11.0,1.0,0.001388888888888889,no,no
query_amount,4.0,2.0,0.23366813618789295,0.001388888888888889,no,no
query_amount,4.0,6.0,0.6830913983096087,0.001388888888888889,no,no
query_amount,8.0,3.0,0.06497633047108634,0.001388888888888889,no,no
query_amount,8.0,5.0,0.11465264168449484,0.001388888888888889,no,no
query_amount,8.0,7.0,1.0,0.001388888888888889,no,no
query_amount,8.0,11.0,0.6666666666666666,0.001388888888888889,no,no
query_amount,8.0,2.0,0.07667356183703411,0.001388888888888889,no,no
query_amount,8.0,6.0,0.7609067270751141,0.001388888888888889,no,no
query_amount,3.0,5.0,0.5292434165350646,0.001388888888888889,no,no
query_amount,3.0,7.0,0.1253024214806323,0.001388888888888889,no,no
query_amount,3.0,11.0,1.0,0.001388888888888889,no,no
query_amount,3.0,2.0,0.1727676454300261,0.001388888888888889,no,no
query_amount,3.0,6.0,0.4015857692566218,0.001388888888888889,no,no
query_amount,5.0,7.0,0.23476366282766925,0.001388888888888889,no,no
query_amount,5.0,11.0,1.0,0.001388888888888889,no,no
query_amount,5.0,2.0,0.9219180630010191,0.001388888888888889,no,no
query_amount,5.0,6.0,0.3623796473157067,0.001388888888888889,no,no
query_amount,7.0,11.0,1.0,0.001388888888888889,no,no
query_amount,7.0,2.0,0.13597357455955206,0.001388888888888889,no,no
query_amount,7.0,6.0,0.6373518882339371,0.001388888888888889,no,no
query_amount,11.0,2.0,0.6498892709763273,0.001388888888888889,no,no
query_amount,11.0,6.0,1.0,0.001388888888888889,no,no
query_amount,2.0,6.0,0.22464853990361477,0.001388888888888889,no,no
response_position,2.0,3.0,0.9611067751799705,0.000641025641025641,no,no
response_position,2.0,1.0,0.8432431109774742,0.000641025641025641,no,no
response_position,2.0,11.0,0.11372843216151464,0.000641025641025641,no,no
response_position,2.0,7.0,0.0990143560922779,0.000641025641025641,no,no
response_position,2.0,4.0,0.537921800764275,0.000641025641025641,no,no
response_position,2.0,9.0,0.44929290401005095,0.000641025641025641,no,no
response_position,2.0,6.0,0.9394393671385528,0.000641025641025641,no,no
response_position,2.0,8.0,0.357767099383398,0.000641025641025641,no,no
response_position,2.0,5.0,0.5020359067464089,0.000641025641025641,no,no
response_position,2.0,10.0,0.824397193818835,0.000641025641025641,no,no
response_position,2.0,13.0,0.12344044800511748,0.000641025641025641,no,no
response_position,2.0,25.0,0.5506566829541607,0.000641025641025641,no,no
response_position,3.0,1.0,0.8850733231761145,0.000641025641025641,no,no
response_position,3.0,11.0,0.10111943166425844,0.000641025641025641,no,no
response_position,3.0,7.0,0.08239189734155847,0.000641025641025641,no,no
response_position,3.0,4.0,0.4922556265207704,0.000641025641025641,no,no
response_position,3.0,9.0,0.443857033017915,0.000641025641025641,no,no
response_position,3.0,6.0,0.9343917031027036,0.000641025641025641,no,no
response_position,3.0,8.0,0.35163474687339746,0.000641025641025641,no,no
response_position,3.0,5.0,0.5314329397600412,0.000641025641025641,no,no
response_position,3.0,10.0,0.8078896307503831,0.000641025641025641,no,no
response_position,3.0,13.0,0.11846196926320604,0.000641025641025641,no,no
response_position,3.0,25.0,0.5373012404058874,0.000641025641025641,no,no
response_position,1.0,11.0,0.11765511961225462,0.000641025641025641,no,no
response_position,1.0,7.0,0.10268825646727844,0.000641025641025641,no,no
response_position,1.0,4.0,0.41025806289384814,0.000641025641025641,no,no
response_position,1.0,9.0,0.4881546825327445,0.000641025641025641,no,no
response_position,1.0,6.0,0.8436760215873494,0.000641025641025641,no,no
response_position,1.0,8.0,0.3880013010146779,0.000641025641025641,no,no
response_position,1.0,5.0,0.5641894525285469,0.000641025641025641,no,no
response_position,1.0,10.0,0.8775993754943201,0.000641025641025641,no,no
response_position,1.0,13.0,0.1341900822234054,0.000641025641025641,no,no
response_position,1.0,25.0,0.5786100741718223,0.000641025641025641,no,no
response_position,11.0,7.0,0.17629637444051116,0.000641025641025641,no,no
response_position,11.0,4.0,0.10618917697972974,0.000641025641025641,no,no
response_position,11.0,9.0,0.2332302227821853,0.000641025641025641,no,no
response_position,11.0,6.0,0.13876884678935297,0.000641025641025641,no,no
response_position,11.0,8.0,0.30851158133872325,0.000641025641025641,no,no
response_position,11.0,5.0,0.12428287406255234,0.000641025641025641,no,no
response_position,11.0,10.0,0.18242243945173575,0.000641025641025641,no,no
response_position,11.0,13.0,1.0,0.000641025641025641,no,no
response_position,11.0,25.0,0.6666666666666666,0.000641025641025641,no,no
response_position,7.0,4.0,0.06788581606702052,0.000641025641025641,no,no
response_position,7.0,9.0,0.6873949364669413,0.000641025641025641,no,no
response_position,7.0,6.0,0.16262877236029516,0.000641025641025641,no,no
response_position,7.0,8.0,0.8411398371651599,0.000641025641025641,no,no
response_position,7.0,5.0,0.25780976683097645,0.000641025641025641,no,no
response_position,7.0,10.0,0.34271679529801635,0.000641025641025641,no,no
response_position,7.0,13.0,0.4414183267820536,0.000641025641025641,no,no
response_position,7.0,25.0,0.9375293155919251,0.000641025641025641,no,no
response_position,4.0,9.0,0.28647371881583705,0.000641025641025641,no,no
response_position,4.0,6.0,0.7564984219704117,0.000641025641025641,no,no
response_position,4.0,8.0,0.22827781271994407,0.000641025641025641,no,no
response_position,4.0,5.0,0.2272829990591546,0.000641025641025641,no,no
response_position,4.0,10.0,0.6271978310910729,0.000641025641025641,no,no
response_position,4.0,13.0,0.07827810403842038,0.000641025641025641,no,no
response_position,4.0,25.0,0.4328723320965252,0.000641025641025641,no,no
response_position,9.0,6.0,0.49169417317762065,0.000641025641025641,no,no
response_position,9.0,8.0,0.894957479813665,0.000641025641025641,no,no
response_position,9.0,5.0,0.7524271369653353,0.000641025641025641,no,no
response_position,9.0,10.0,0.7216894682868847,0.000641025641025641,no,no
response_position,9.0,13.0,0.35033840964526053,0.000641025641025641,no,no
response_position,9.0,25.0,1.0,0.000641025641025641,no,no
response_position,6.0,8.0,0.4294575225147993,0.000641025641025641,no,no
response_position,6.0,5.0,0.6150329333805206,0.000641025641025641,no,no
response_position,6.0,10.0,0.8444523793012808,0.000641025641025641,no,no
response_position,6.0,13.0,0.17330021773216053,0.000641025641025641,no,no
response_position,6.0,25.0,0.5851142754861021,0.000641025641025641,no,no
response_position,8.0,5.0,0.5706092203234328,0.000641025641025641,no,no
response_position,8.0,10.0,0.6597817473836763,0.000641025641025641,no,no
response_position,8.0,13.0,0.4918054589303207,0.000641025641025641,no,no
response_position,8.0,25.0,1.0,0.000641025641025641,no,no
response_position,5.0,10.0,0.9771645493355854,0.000641025641025641,no,no
response_position,5.0,13.0,0.1726954141877488,0.000641025641025641,no,no
response_position,5.0,25.0,0.7222121702769548,0.000641025641025641,no,no
response_position,10.0,13.0,0.2931139556733102,0.000641025641025641,no,no
response_position,10.0,25.0,0.7628793402624894,0.000641025641025641,no,no
response_position,13.0,25.0,0.6666666666666666,0.000641025641025641,no,no
selected_amount,1.0,3.0,0.3591361978599257,0.005,no,no
selected_amount,1.0,2.0,0.889078458710755,0.005,no,no
selected_amount,1.0,4.0,0.5679532721531935,0.005,no,no
selected_amount,1.0,5.0,0.6029720441222473,0.005,no,no
selected_amount,3.0,2.0,0.45563458125052547,0.005,no,no
selected_amount,3.0,4.0,0.32092102398085365,0.005,no,no
selected_amount,3.0,5.0,0.897400354820096,0.005,no,no
selected_amount,2.0,4.0,0.5719166230978505,0.005,no,no
selected_amount,2.0,5.0,0.6033144392706855,0.005,no,no
selected_amount,4.0,5.0,0.4795001221869535,0.005,no,no
sim_statem_query,high,mid,0.9629378988995771,0.016666666666666666,no,no
sim_statem_query,high,low,0.8956613930179507,0.016666666666666666,no,no
sim_statem_query,mid,low,0.816352031013334,0.016666666666666666,no,no
