dimension,value_1,value_2,pval_res,pval_bonf,significant_005,significant_bonf
current_try,1,2,0.3535232549352615,0.016666666666666666,no,no
current_try,1,3,0.3535232549352615,0.016666666666666666,no,no
current_try,2,3,1.0,0.016666666666666666,no,no
q_0_age_answer,26-35,50-80,0.21945146743337673,0.008333333333333333,no,no
q_0_age_answer,26-35,36-50,0.29279542346316034,0.008333333333333333,no,no
q_0_age_answer,26-35,19-25,0.17153862845156098,0.008333333333333333,no,no
q_0_age_answer,50-80,36-50,0.640428787412791,0.008333333333333333,no,no
q_0_age_answer,50-80,19-25,0.7844489661128652,0.008333333333333333,no,no
q_0_age_answer,36-50,19-25,0.7902309999133474,0.008333333333333333,no,no
q_0_school_answer,Some college (etc.),Postgrad. or professional degree (etc.),0.7587477420409109,0.005,no,no
q_0_school_answer,Some college (etc.),4 year college/bachelor degree,0.42145829599700113,0.005,no,no
q_0_school_answer,Some college (etc.),High school graduate or GED (etc.),0.596695600165335,0.005,no,no
q_0_school_answer,Some college (etc.),"Postgrad. or professional schooling, no degree",0.09641221930690885,0.005,no,no
q_0_school_answer,Postgrad. or professional degree (etc.),4 year college/bachelor degree,0.7029939364789122,0.005,no,no
q_0_school_answer,Postgrad. or professional degree (etc.),High school graduate or GED (etc.),0.4425821571576366,0.005,no,no
q_0_school_answer,Postgrad. or professional degree (etc.),"Postgrad. or professional schooling, no degree",0.1513454125431232,0.005,no,no
q_0_school_answer,4 year college/bachelor degree,High school graduate or GED (etc.),0.22582832928601515,0.005,no,no
q_0_school_answer,4 year college/bachelor degree,"Postgrad. or professional schooling, no degree",0.17914693074294286,0.005,no,no
q_0_school_answer,High school graduate or GED (etc.),"Postgrad. or professional schooling, no degree",0.05977540161968563,0.005,no,no
q_0_taxes_answer,"30,000 to less than 40,000","100,000 to less than 150,000",0.9253547040454565,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","75,000 to less than 100,000",0.2939869420643093,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","50,000 to less than 75,000",0.1548881531404482,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","40,000 to less than 50,000",0.11847628596275252,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","Less than 10,000",0.4860547025729891,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","10,000 to less than 20,000",0.39220849001038915,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","20,000 to less than 30,000",0.40379601535164866,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","150,000 or more",0.15489864464442724,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","75,000 to less than 100,000",0.4289665220128429,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","50,000 to less than 75,000",0.27708890504208494,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","40,000 to less than 50,000",0.2221422175284471,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","Less than 10,000",0.48616047524044337,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","10,000 to less than 20,000",0.4917897956937187,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","20,000 to less than 30,000",0.5122445326304794,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","150,000 or more",0.20124262095772383,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","50,000 to less than 75,000",0.7803169674453665,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","40,000 to less than 50,000",0.6520693498984774,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","Less than 10,000",0.1266186922249178,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","10,000 to less than 20,000",0.9467021186942787,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","20,000 to less than 30,000",1.0,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","150,000 or more",0.38316824091484303,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","40,000 to less than 50,000",0.8512018302733386,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","Less than 10,000",0.06517028298358676,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","10,000 to less than 20,000",0.9062974426523221,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","20,000 to less than 30,000",0.8269793037158323,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","150,000 or more",0.45185335337715693,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","Less than 10,000",0.050479036797772346,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","10,000 to less than 20,000",0.8014058401716189,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","20,000 to less than 30,000",0.7185637034249689,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","150,000 or more",0.5129136712327126,0.001388888888888889,no,no
q_0_taxes_answer,"Less than 10,000","10,000 to less than 20,000",0.19781368041731873,0.001388888888888889,no,no
q_0_taxes_answer,"Less than 10,000","20,000 to less than 30,000",0.1968132485465881,0.001388888888888889,no,no
q_0_taxes_answer,"Less than 10,000","150,000 or more",0.08639896961408328,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","20,000 to less than 30,000",0.9626339278633297,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","150,000 or more",0.47021040747471776,0.001388888888888889,no,no
q_0_taxes_answer,"20,000 to less than 30,000","150,000 or more",0.4244283920268531,0.001388888888888889,no,no
q_0_political_views_answer,Very liberal,Liberal,0.6156183763920791,0.005,no,no
q_0_political_views_answer,Very liberal,Very conservative,0.0162455593601471,0.005,yes,no
q_0_political_views_answer,Very liberal,Conservative,0.6667085841801479,0.005,no,no
q_0_political_views_answer,Very liberal,Moderate,0.7431867469990456,0.005,no,no
q_0_political_views_answer,Liberal,Very conservative,0.03662826906442208,0.005,yes,no
q_0_political_views_answer,Liberal,Conservative,0.9549603072622793,0.005,no,no
q_0_political_views_answer,Liberal,Moderate,0.8752837301614906,0.005,no,no
q_0_political_views_answer,Very conservative,Conservative,0.08173336948186671,0.005,no,no
q_0_political_views_answer,Very conservative,Moderate,0.030744038843214628,0.005,yes,no
q_0_political_views_answer,Conservative,Moderate,0.8623156932964899,0.005,no,no
q_0_consideration_answer,Independent,Democrat,0.24729852703397037,0.008333333333333333,no,no
q_0_consideration_answer,Independent,Republican,0.03288750188158241,0.008333333333333333,yes,no
q_0_consideration_answer,Independent,Something else,0.987605964904051,0.008333333333333333,no,no
q_0_consideration_answer,Democrat,Republican,0.21477778228277566,0.008333333333333333,no,no
q_0_consideration_answer,Democrat,Something else,0.6524980265302546,0.008333333333333333,no,no
q_0_consideration_answer,Republican,Something else,0.3636412040696625,0.008333333333333333,no,no
q_0_southern_border_answer,Disagree,Agree,0.06589587892629604,0.016666666666666666,no,no
q_0_southern_border_answer,Disagree,No opinion either way,0.18871737205695382,0.016666666666666666,no,no
q_0_southern_border_answer,Agree,No opinion either way,0.6820029569483433,0.016666666666666666,no,no
q_0_environment_answer,Agree,Disagree,0.08271976107140203,0.016666666666666666,no,no
q_0_environment_answer,Agree,No opinion either way,0.17226857386396177,0.016666666666666666,no,no
q_0_environment_answer,Disagree,No opinion either way,0.8494245862651063,0.016666666666666666,no,no
q_1_farmers_value,wrong value,correct value,0.0016791864296729767,0.05,yes,yes
q_2_marks_value,correct value,wrong value,0.34048978413898445,0.05,no,no
q_3_athletics_value,correct value,wrong value,0.991614511853706,0.05,no,no
doc_index,6.0,5.0,0.9469953660713656,0.0009090909090909091,no,no
doc_index,6.0,2.0,0.9891660266319146,0.0009090909090909091,no,no
doc_index,6.0,4.0,0.4595973861839423,0.0009090909090909091,no,no
doc_index,6.0,3.0,0.8956044627394589,0.0009090909090909091,no,no
doc_index,6.0,8.0,0.6567082485028964,0.0009090909090909091,no,no
doc_index,6.0,0.0,0.25313356271497955,0.0009090909090909091,no,no
doc_index,6.0,10.0,0.5002244637177178,0.0009090909090909091,no,no
doc_index,6.0,9.0,0.18610867610175408,0.0009090909090909091,no,no
doc_index,6.0,7.0,0.8520726991517504,0.0009090909090909091,no,no
doc_index,6.0,1.0,0.7397608025555213,0.0009090909090909091,no,no
doc_index,5.0,2.0,0.9582787093176631,0.0009090909090909091,no,no
doc_index,5.0,4.0,0.45510430530676893,0.0009090909090909091,no,no
doc_index,5.0,3.0,0.9719449834037814,0.0009090909090909091,no,no
doc_index,5.0,8.0,0.769872943479423,0.0009090909090909091,no,no
doc_index,5.0,0.0,0.26579457441389376,0.0009090909090909091,no,no
doc_index,5.0,10.0,0.4939872754821196,0.0009090909090909091,no,no
doc_index,5.0,9.0,0.27562607783607884,0.0009090909090909091,no,no
doc_index,5.0,7.0,0.8064959405073401,0.0009090909090909091,no,no
doc_index,5.0,1.0,0.836804996183642,0.0009090909090909091,no,no
doc_index,2.0,4.0,0.41230175803575264,0.0009090909090909091,no,no
doc_index,2.0,3.0,0.9021988832692793,0.0009090909090909091,no,no
doc_index,2.0,8.0,0.6485154164229723,0.0009090909090909091,no,no
doc_index,2.0,0.0,0.21061077462892042,0.0009090909090909091,no,no
doc_index,2.0,10.0,0.4355238006156501,0.0009090909090909091,no,no
doc_index,2.0,9.0,0.16395960922056985,0.0009090909090909091,no,no
doc_index,2.0,7.0,0.8185463922421984,0.0009090909090909091,no,no
doc_index,2.0,1.0,0.7389965500880973,0.0009090909090909091,no,no
doc_index,4.0,3.0,0.44926290392497503,0.0009090909090909091,no,no
doc_index,4.0,8.0,0.2120928531742211,0.0009090909090909091,no,no
doc_index,4.0,0.0,0.7296994693528225,0.0009090909090909091,no,no
doc_index,4.0,10.0,0.811065459003294,0.0009090909090909091,no,no
doc_index,4.0,9.0,0.03830543723645072,0.0009090909090909091,yes,no
doc_index,4.0,7.0,0.6219777311487266,0.0009090909090909091,no,no
doc_index,4.0,1.0,0.29024635981660774,0.0009090909090909091,no,no
doc_index,3.0,8.0,0.8566456908738875,0.0009090909090909091,no,no
doc_index,3.0,0.0,0.2731141223115665,0.0009090909090909091,no,no
doc_index,3.0,10.0,0.4849651206522705,0.0009090909090909091,no,no
doc_index,3.0,9.0,0.3591059308061878,0.0009090909090909091,no,no
doc_index,3.0,7.0,0.7703347136423385,0.0009090909090909091,no,no
doc_index,3.0,1.0,0.913287278475019,0.0009090909090909091,no,no
doc_index,8.0,0.0,0.08922637912140392,0.0009090909090909091,no,no
doc_index,8.0,10.0,0.1820839193659396,0.0009090909090909091,no,no
doc_index,8.0,9.0,0.33188938761582865,0.0009090909090909091,no,no
doc_index,8.0,7.0,0.5250281822166069,0.0009090909090909091,no,no
doc_index,8.0,1.0,0.9607307469180939,0.0009090909090909091,no,no
doc_index,0.0,10.0,0.4833274946732117,0.0009090909090909091,no,no
doc_index,0.0,9.0,0.011577742389225905,0.0009090909090909091,yes,no
doc_index,0.0,7.0,0.38472298904552926,0.0009090909090909091,no,no
doc_index,0.0,1.0,0.14487056510290905,0.0009090909090909091,no,no
doc_index,10.0,9.0,0.02074636329225038,0.0009090909090909091,yes,no
doc_index,10.0,7.0,0.7076297908592606,0.0009090909090909091,no,no
doc_index,10.0,1.0,0.287337268352032,0.0009090909090909091,no,no
doc_index,9.0,7.0,0.14421780718218144,0.0009090909090909091,no,no
doc_index,9.0,1.0,0.35843787112432546,0.0009090909090909091,no,no
doc_index,7.0,1.0,0.6093517419267356,0.0009090909090909091,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc9,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc2,0.7518296340458492,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc5,0.7518296340458492,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc1,0.6055766163353464,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc6,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc7,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc6,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc1,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc3,0.6004712601233854,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc8,0.17058693287144144,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc5,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc10,0.7518296340458492,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc9,0.456056540250256,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc5,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc6,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc9,0.6004712601233854,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc6,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc10,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc4,0.456056540250256,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc8,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc7,0.4878566629178782,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc3,0.38273308888522595,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc2,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc3,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc4,0.15729920705028516,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc1,0.03709330886840534,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc10,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc9,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc2,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc5,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc10,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc6,0.06029808713337021,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc4,0.057779571123597245,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc2,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc8,0.15729920705028516,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc7,0.007455461863585546,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc3,0.2703441406547801,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc8,0.019964453305216043,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc3,0.09295731572744009,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc4,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc5,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc1,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc10,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc6,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc9,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc7,0.09295731572744009,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc5,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc9,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc6,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc4,0.06029808713337021,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc4,0.15729920705028516,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc7,0.06029808713337021,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc5,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc2,0.06029808713337021,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc6,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc3,0.2703441406547801,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc8,0.28991845394256976,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc3,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc8,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc1,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc1,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc3,0.03389485352468927,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc7,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc4,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc4,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc5,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc2,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc8,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc1,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc10,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc7,0.06029808713337021,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc8,0.019964453305216043,1.754385964912281e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc1,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc2,0.11752486809663916,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc2,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc5,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc1,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc6,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc7,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc6,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc1,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc3,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc8,0.8436689495519663,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc5,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc10,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc5,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc6,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc6,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc10,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc4,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc8,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc7,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc3,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc2,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc3,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc4,0.7798546179649191,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc1,0.4190203335343159,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc10,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc2,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc5,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc10,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc6,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc4,0.5083315735521454,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc2,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc8,0.7798546179649191,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc7,0.10880943004054568,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc3,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc8,0.2059032107320684,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc3,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc4,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc5,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc1,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc10,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc6,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc9,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc7,0.624206114766406,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc5,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc9,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc6,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc4,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc4,0.7798546179649191,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc7,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc5,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc2,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Positive_doc6,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc3,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc8,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_TRUE_doc3,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc8,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_TRUE_doc1,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Positive_doc1,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc3,0.2888443663464849,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc7,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc4,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc4,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc5,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc2,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc8,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc1,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Labor_Negative_doc10,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc7,0.4142161782425252,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,REP_LIE_doc8,0.2059032107320684,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,DEM_LIE_doc1,1.0,1.754385964912281e-05,no,no
doc_name,DEM_LIE_doc9,Liberal_Negative_doc2,0.6170750774519738,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,REP_LIE_doc5,1.0,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc1,1.0,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc6,0.31731050786291415,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc7,0.6830913983096087,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc6,0.6830913983096087,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc1,0.6830913983096087,1.754385964912281e-05,no,no
doc_name,Labor_Negative_doc2,REP_LIE_doc3,0.4624327264504764,1.754385964912281e-05,no,no
